Unnamed: 0,Unnamed: 1,503_168_M,2.19,Unnamed: 4,Unnamed: 5,Unnamed: 6,1.33,Unnamed: 8,Unnamed: 9,Unnamed: 10,63,Unnamed: 12,Unnamed: 13,Unnamed: 14,5.4,Unnamed: 16,Unnamed: 17,Unnamed: 18,17,Unnamed: 20,Unnamed: 21,Unnamed: 22,75.4,Unnamed: 24,Unnamed: 25,Unnamed: 26,24.6,Unnamed: 28,Unnamed: 29,Unnamed: 30,31.8,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,5.14,Unnamed: 37,Unnamed: 38,Unnamed: 39,18.86,Unnamed: 41,Unnamed: 42,Unnamed: 43,575,Unnamed: 45,Unnamed: 46,Unnamed: 47,15.4,Unnamed: 49,Unnamed: 50,Unnamed: 51,46,Unnamed: 53,Unnamed: 54,Unnamed: 55,87.9,Unnamed: 57,Unnamed: 58,Unnamed: 59,30,Unnamed: 61,Unnamed: 62,Unnamed: 63,33.4,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81
412,00412,R,2.17,-0.5,0.5,Excellent,1.43,0.3,0.3,Excellent,58,-0.6,0.6,Good,5.4,0,0,Excellent,16.5,-0.3,0.3,Excellent,76,0.2,0.2,Excellent,24.9,0.7,0.7,Good,32.7,0.3,0.3,Excellent,,5.21,0.2,0.2,Excellent,19.23,0.5,0.5,Excellent,572,-0.2,0.2,Excellent,15.4,0.0,0,Excellent,45.9,-0.1,0.1,Excellent,88.1,0.0,0,Excellent,29.6,-0.2,0.2,Excellent,33.6,0.3,0.3,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN10,21 พฤษภาคม 2568,,,,HM 781,NGPH
422,00422,R,2.2,0.3,0.3,Excellent,1.47,0.5,0.5,Excellent,57,-0.8,0.8,Good,5.4,0,0,Excellent,16.1,-0.6,0.6,Good,73.2,-0.7,0.7,Good,24.5,-0.3,0.3,Excellent,33.5,0.6,0.6,Good,,5.3,0.5,0.5,Excellent,19.76,1.3,1.3,Satisfactory,580,0.3,0.3,Excellent,15.5,0.5,0.5,Excellent,45.5,-0.5,0.5,Excellent,85.8,-0.5,0.5,Excellent,29.2,-0.4,0.4,Excellent,34.1,0.9,0.9,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 467,PHCH
440,00440,R,2.23,1,1,Good,1.49,0.5,0.5,Excellent,57,-0.8,0.8,Good,5.4,0,0,Excellent,16.5,-0.3,0.3,Excellent,74,-0.5,0.5,Excellent,24.1,-1.3,1.3,Satisfactory,32.7,0.3,0.3,Excellent,,5.25,0.3,0.3,Excellent,18.55,-0.4,0.4,Excellent,570,-0.3,0.3,Excellent,15.2,-1.0,1,Good,45.2,-0.7,0.7,Good,86,-0.4,0.4,Excellent,28.9,-0.6,0.6,Good,33.6,0.3,0.3,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 805,NGPH
442,00442,R,2.16,-0.7,0.7,Good,1.3,-0.1,0.1,Excellent,59,-0.5,0.5,Excellent,5.3,-1,1,Good,16.2,-0.5,0.5,Excellent,75,-0.1,0.1,Excellent,24.5,-0.3,0.3,Excellent,32.7,0.3,0.3,Excellent,,5.22,0.3,0.3,Excellent,8,-15.7,15.7,Serious problem,563,-0.8,0.8,Good,15.2,-1.0,1,Good,44.8,-1.1,1.1,Satisfactory,85.8,-0.5,0.5,Excellent,29.1,-0.5,0.5,Excellent,33.9,0.6,0.6,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1356,NGPH
443,00443,R,2.2,0.3,0.3,Excellent,1.36,0.1,0.1,Excellent,62,-0.1,0.1,Excellent,5.5,1,1,Good,16.5,-0.3,0.3,Excellent,75,-0.1,0.1,Excellent,25,1,1,Good,33.3,0.6,0.6,Good,,5.26,0.4,0.4,Excellent,19.04,0.3,0.3,Excellent,561,-0.9,0.9,Good,15.5,0.5,0.5,Excellent,46,0.0,0,Excellent,87.5,-0.1,0.1,Excellent,29.5,-0.3,0.3,Excellent,33.7,0.4,0.4,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 772,NGPH
444,00444,R,2.14,-1.3,1.3,Satisfactory,1.45,0.4,0.4,Excellent,60,-0.4,0.4,Excellent,5.3,-1,1,Good,16,-0.6,0.6,Good,74.8,-0.2,0.2,Excellent,24.8,0.5,0.5,Excellent,33.1,0.5,0.5,Excellent,,5.25,0.3,0.3,Excellent,19.41,0.8,0.8,Good,565,-0.6,0.6,Good,15.2,-1.0,1,Good,45.2,-0.7,0.7,Good,86.1,-0.4,0.4,Excellent,29,-0.5,0.5,Excellent,33.6,0.3,0.3,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1193,NGPH
447,00448,R,2.09,-2.5,2.5,Unsatisfactory,0.62,-2.4,2.4,Unsatisfactory,74,1.4,1.4,Satisfactory,5.4,0,0,Excellent,21.9,3.1,3.1,Serious problem,104.8,9.5,9.5,Serious problem,25.8,3,3,Unsatisfactory,24.7,-2.6,2.6,Unsatisfactory,,5.3,0.5,0.5,Excellent,18.66,-0.3,0.3,Excellent,544,-1.9,1.9,Satisfactory,15.5,0.5,0.5,Excellent,46.2,0.2,0.2,Excellent,87.2,-0.2,0.2,Excellent,29.2,-0.4,0.4,Excellent,33.5,0.1,0.1,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN2000,21 พฤษภาคม 2568,,,,HM 855,NGPH
450,00451,R,2.2,0.3,0.3,Excellent,1.46,0.4,0.4,Excellent,63,0,0,Excellent,5.5,1,1,Good,16.4,-0.4,0.4,Excellent,74.5,-0.3,0.3,Excellent,24.9,0.7,0.7,Good,33.5,0.6,0.6,Good,,5.28,0.4,0.4,Excellent,19.28,0.6,0.6,Good,567,-0.5,0.5,Excellent,15.6,1.0,1,Good,45.6,-0.4,0.4,Excellent,86.4,-0.3,0.3,Excellent,29.5,-0.3,0.3,Excellent,34.2,1.0,1,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,สไลด์เสมียร์เลือดย้อมสี หมายเลข C มีรอยขีด ทำให้ดูยาก,,,HM 1143,NGPH
452,00453,R,5.23,76,76,Serious problem,19.11,59.3,59.3,Serious problem,574,63.9,63.9,Serious problem,15.3,99,99,Serious problem,45.5,17.8,17.8,Serious problem,87,3.7,3.7,Serious problem,29.3,11.8,11.8,Serious problem,33.6,0.7,0.7,Good,,2.21,-9.2,9.2,Serious problem,1.41,-25.3,25.3,Serious problem,68,-31.7,31.7,Serious problem,5.3,-50.5,50.5,Serious problem,16.7,-26.6,26.6,Serious problem,75.6,-2.7,2.7,Unsatisfactory,24,-3.2,3.2,Serious problem,31.7,-2.1,2.1,Unsatisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,รายงานผลสลับตัวอย่าง A กับ B,,HM 738,NGPH
453,00454,R,2.2,0.3,0.3,Excellent,1.51,0.6,0.6,Good,61,-0.3,0.3,Excellent,5.3,-1,1,Good,16.2,-0.5,0.5,Excellent,73.6,-0.6,0.6,Good,24.1,-1.3,1.3,Satisfactory,32.7,0.3,0.3,Excellent,,5.27,0.4,0.4,Excellent,19.12,0.4,0.4,Excellent,562,-0.8,0.8,Good,15.5,0.5,0.5,Excellent,45.8,-0.2,0.2,Excellent,86.9,-0.2,0.2,Excellent,29.4,-0.3,0.3,Excellent,33.8,0.5,0.5,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN9000,14 พฤษภาคม 2568,,,,HM 716,GNPH
463,00464,R,2.17,-0.5,0.5,Excellent,0.69,-2.1,2.1,Unsatisfactory,57,-0.8,0.8,Good,5.3,-1,1,Good,16.7,-0.2,0.2,Excellent,77,0.5,0.5,Excellent,24.4,-0.5,0.5,Excellent,31.7,0,0,Excellent,,4.28,-2.7,2.7,Unsatisfactory,18.5,-0.5,0.5,Excellent,585,0.6,0.6,Good,15.2,-1.0,1,Good,45.1,-0.8,0.8,Good,105.4,3.9,3.9,Serious problem,33.5,1.8,1.8,Satisfactory,33.7,0.4,0.4,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 732,NGPH
500,00501,R,2.17,-0.5,0.5,Excellent,1.51,0.6,0.6,Good,64,0.1,0.1,Excellent,5.4,0,0,Excellent,16.5,-0.3,0.3,Excellent,76,0.2,0.2,Excellent,24.9,0.7,0.7,Good,32.7,0.3,0.3,Excellent,,5.27,0.4,0.4,Excellent,19.05,0.3,0.3,Excellent,586,0.7,0.7,Good,15.6,1.0,1,Good,46.2,0.2,0.2,Excellent,87.7,0.0,0,Excellent,29.6,-0.2,0.2,Excellent,33.8,0.5,0.5,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 792,NGPH
503,00504,R,2.2,0.3,0.3,Excellent,1.56,0.8,0.8,Good,62,-0.1,0.1,Excellent,5.3,-1,1,Good,16.5,-0.3,0.3,Excellent,75,-0.1,0.1,Excellent,24.1,-1.3,1.3,Satisfactory,32.1,0.1,0.1,Excellent,,4.54,-1.9,1.9,Satisfactory,17.84,-1.5,1.5,Satisfactory,592,1.1,1.1,Satisfactory,15.1,-1.5,1.5,Satisfactory,48.5,2.3,2.3,Unsatisfactory,106.8,4.2,4.2,Serious problem,33.3,1.7,1.7,Satisfactory,31.1,-2.9,2.9,Unsatisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN3000,21 พฤษภาคม 2568,,,,HM 922,PHRH
504,00505,R,2.19,0,0,Excellent,1.46,0.4,0.4,Excellent,60,-0.4,0.4,Excellent,5.4,0,0,Excellent,16.5,-0.3,0.3,Excellent,75.3,0,0,Excellent,24.7,0.2,0.2,Excellent,32.7,0.3,0.3,Excellent,,5.16,0.1,0.1,Excellent,17.99,-1.3,1.3,Satisfactory,559,-1.0,1,Good,15.4,0.0,0,Excellent,44.8,-1.1,1.1,Satisfactory,86.8,-0.2,0.2,Excellent,29.8,-0.1,0.1,Excellent,34.4,1.3,1.3,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1948,PHRH
507,00508,R,2.19,0,0,Excellent,1.46,0.4,0.4,Excellent,67,0.5,0.5,Excellent,5.5,1,1,Good,16.3,-0.4,0.4,Excellent,74.4,-0.3,0.3,Excellent,25.1,1.3,1.3,Satisfactory,33.7,0.7,0.7,Good,,5.26,0.4,0.4,Excellent,18.52,-0.5,0.5,Excellent,588,0.8,0.8,Good,15.5,0.5,0.5,Excellent,45.8,-0.2,0.2,Excellent,87.1,-0.2,0.2,Excellent,29.5,-0.3,0.3,Excellent,33.8,0.5,0.5,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 1271,GNPH
508,00509,R,2.16,-0.7,0.7,Good,1.46,0.4,0.4,Excellent,66,0.4,0.4,Excellent,5.3,-1,1,Good,16.4,-0.4,0.4,Excellent,75.9,0.2,0.2,Excellent,24.5,-0.3,0.3,Excellent,32.3,0.2,0.2,Excellent,,5.18,0.1,0.1,Excellent,19.4,0.8,0.8,Good,586,0.7,0.7,Good,15.2,-1.0,1,Good,45.6,-0.4,0.4,Excellent,88,0.0,0,Excellent,29.3,-0.4,0.4,Excellent,33.3,-0.1,0.1,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 33,DH
510,00511,R,2.17,-0.5,0.5,Excellent,1.44,0.4,0.4,Excellent,58,-0.6,0.6,Good,5.3,-1,1,Good,15.9,-0.7,0.7,Good,73.3,-0.7,0.7,Good,24.4,-0.5,0.5,Excellent,33.3,0.6,0.6,Good,,4.2,-2.9,2.9,Unsatisfactory,17.55,-1.9,1.9,Satisfactory,561,-0.9,0.9,Good,15.3,-0.5,0.5,Excellent,44.7,-1.2,1.2,Satisfactory,106.4,4.1,4.1,Serious problem,36.4,3.4,3.4,Serious problem,34.2,1.0,1,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 871,NGPH
511,00512,R,2.22,0.8,0.8,Good,1.44,0.4,0.4,Excellent,58,-0.6,0.6,Good,5.4,0,0,Excellent,16.6,-0.2,0.2,Excellent,74.8,-0.2,0.2,Excellent,24.3,-0.8,0.8,Good,32.5,0.3,0.3,Excellent,,5.36,0.7,0.7,Good,19.09,0.3,0.3,Excellent,572,-0.2,0.2,Excellent,15.5,0.5,0.5,Excellent,46.5,0.5,0.5,Excellent,86.8,-0.2,0.2,Excellent,28.9,-0.6,0.6,Good,33.3,-0.1,0.1,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1500,21 พฤษภาคม 2568,,,,HM 57,PHRH
512,00513,R,2.21,0.5,0.5,Excellent,1.43,0.3,0.3,Excellent,95,4,4,Serious problem,5.4,0,0,Excellent,24.1,4.4,4.4,Serious problem,109,10.8,10.8,Serious problem,24.4,-0.5,0.5,Excellent,22.4,-3.5,3.5,Serious problem,,5.35,0.7,0.7,Good,18.64,-0.3,0.3,Excellent,581,0.4,0.4,Excellent,15.5,0.5,0.5,Excellent,47.1,1.0,1,Good,88,0.0,0,Excellent,29,-0.5,0.5,Excellent,32.9,-0.6,0.6,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN3000,14 พฤษภาคม 2568,,,,HM 48,PHRH
514,00515,R,2.21,0.5,0.5,Excellent,1.51,0.6,0.6,Good,63,0,0,Excellent,5.3,-1,1,Good,16.4,-0.4,0.4,Excellent,74.2,-0.4,0.4,Excellent,24,-1.5,1.5,Satisfactory,32.3,0.2,0.2,Excellent,,5.37,0.7,0.7,Good,18.8,-0.1,0.1,Excellent,595,1.3,1.3,Satisfactory,15.7,1.5,1.5,Satisfactory,47.2,1.1,1.1,Satisfactory,87.9,0.0,0,Excellent,29.2,-0.4,0.4,Excellent,33.3,-0.1,0.1,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 328,PHCH
516,00517,R,2.13,-1.5,1.5,Satisfactory,1.32,0,0,Excellent,84,2.6,2.6,Unsatisfactory,5.4,0,0,Excellent,21.8,3,3,Unsatisfactory,102.3,8.7,8.7,Serious problem,25.4,2,2,Satisfactory,24.8,-2.6,2.6,Unsatisfactory,,5.25,0.3,0.3,Excellent,19.41,0.8,0.8,Good,550,-1.6,1.6,Satisfactory,15.3,-0.5,0.5,Excellent,45.9,-0.1,0.1,Excellent,87.4,-0.1,0.1,Excellent,29.1,-0.5,0.5,Excellent,33.3,-0.1,0.1,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 757,NGPH
519,00520,R,2.22,0.8,0.8,Good,1.47,0.5,0.5,Excellent,53,-1.3,1.3,Satisfactory,5.5,1,1,Good,17.2,0.1,0.1,Excellent,77.5,0.7,0.7,Good,24.8,0.5,0.5,Excellent,32,0.1,0.1,Excellent,,5.2,0.2,0.2,Excellent,18.99,0.2,0.2,Excellent,552,-1.4,1.4,Satisfactory,15.5,0.5,0.5,Excellent,45.9,-0.1,0.1,Excellent,88.4,0.1,0.1,Excellent,29.8,-0.1,0.1,Excellent,33.8,0.5,0.5,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1324,NGPH
523,00524,R,2.23,1,1,Good,1.42,0.3,0.3,Excellent,62,-0.1,0.1,Excellent,5.4,0,0,Excellent,16.6,-0.2,0.2,Excellent,74.4,-0.3,0.3,Excellent,24.2,-1,1,Good,32.5,0.3,0.3,Excellent,,5.21,0.2,0.2,Excellent,18.76,-0.1,0.1,Excellent,581,0.4,0.4,Excellent,15.4,0.0,0,Excellent,44.9,-1.0,1,Good,86.2,-0.4,0.4,Excellent,29.6,-0.2,0.2,Excellent,34.3,1.1,1.1,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 56,PHRH
524,00525,R,2.17,-0.5,0.5,Excellent,1.4,0.2,0.2,Excellent,57,-0.8,0.8,Good,5.4,0,0,Excellent,16.7,-0.2,0.2,Excellent,77,0.5,0.5,Excellent,24.9,0.7,0.7,Good,32.3,0.2,0.2,Excellent,,5.2,0.2,0.2,Excellent,18.94,0.1,0.1,Excellent,571,-0.3,0.3,Excellent,15.5,0.5,0.5,Excellent,46.2,0.2,0.2,Excellent,88.8,0.2,0.2,Excellent,29.8,-0.1,0.1,Excellent,33.5,0.1,0.1,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 895,NGPH
525,00526,R,2.15,-1,1,Good,1.59,0.9,0.9,Good,58,-0.6,0.6,Good,5.3,-1,1,Good,16.4,-0.4,0.4,Excellent,76.3,0.3,0.3,Excellent,24.7,0.2,0.2,Excellent,32.3,0.2,0.2,Excellent,,5.16,0.1,0.1,Excellent,19.29,0.6,0.6,Good,579,0.3,0.3,Excellent,15.3,-0.5,0.5,Excellent,45.4,-0.5,0.5,Excellent,88,0.0,0,Excellent,29.7,-0.2,0.2,Excellent,33.7,0.4,0.4,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN9100,21 พฤษภาคม 2568,-,,,HM 779,NGPH
536,00537,R,2.16,-0.7,0.7,Good,0.69,-2.1,2.1,Unsatisfactory,62,-0.1,0.1,Excellent,5.3,-1,1,Good,16.5,-0.3,0.3,Excellent,76.4,0.3,0.3,Excellent,24.5,-0.3,0.3,Excellent,32.1,0.1,0.1,Excellent,,5.3,0.5,0.5,Excellent,18.6,-0.4,0.4,Excellent,568,-0.4,0.4,Excellent,15.4,0.0,0,Excellent,47,0.9,0.9,Good,88.7,0.2,0.2,Excellent,29.1,-0.5,0.5,Excellent,32.8,-0.8,0.8,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 221,PHCH
540,00541,R,2.21,0.5,0.5,Excellent,1.51,0.6,0.6,Good,63,0,0,Excellent,5.3,-1,1,Good,16.4,-0.4,0.4,Excellent,74.2,-0.4,0.4,Excellent,24,-1.5,1.5,Satisfactory,32.3,0.2,0.2,Excellent,,5.19,0.2,0.2,Excellent,19.18,0.5,0.5,Excellent,587,0.8,0.8,Good,15.2,-1.0,1,Good,44.8,-1.1,1.1,Satisfactory,86.3,-0.4,0.4,Excellent,29.3,-0.4,0.4,Excellent,33.9,0.6,0.6,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 455,PHCH
582,00583,R,2.13,-1.5,1.5,Satisfactory,1.44,0.4,0.4,Excellent,59,-0.5,0.5,Excellent,5.3,-1,1,Good,16.3,-0.4,0.4,Excellent,76.5,0.4,0.4,Excellent,24.9,0.7,0.7,Good,32.5,0.3,0.3,Excellent,,5.29,0.5,0.5,Excellent,18.42,-0.6,0.6,Good,570,-0.3,0.3,Excellent,15.2,-1.0,1,Good,46.9,0.8,0.8,Good,88.7,0.2,0.2,Excellent,28.7,-0.7,0.7,Good,32.4,-1.3,1.3,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN10,21 พฤษภาคม 2568,,,,HM 853,NGPH
586,00587,R,2.21,0.5,0.5,Excellent,1.51,0.6,0.6,Good,63,0,0,Excellent,5.3,-1,1,Good,16.4,-0.4,0.4,Excellent,74.2,-0.4,0.4,Excellent,24,-1.5,1.5,Satisfactory,32.3,0.2,0.2,Excellent,,5.23,0.3,0.3,Excellent,18.79,-0.1,0.1,Excellent,583,0.5,0.5,Excellent,15.3,-0.5,0.5,Excellent,45.7,-0.3,0.3,Excellent,87.4,-0.1,0.1,Excellent,29.3,-0.4,0.4,Excellent,33.5,0.1,0.1,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1500,14 พฤษภาคม 2568,,,A168 สิ่งส่งตรวจ Hemolysis,HM 336,PHCH
587,00588,R,2.25,1.5,1.5,Satisfactory,1.33,0,0,Excellent,50,-1.6,1.6,Satisfactory,5.3,-1,1,Good,16.2,-0.5,0.5,Excellent,72,-1.1,1.1,Satisfactory,23.6,-2.5,2.5,Unsatisfactory,32.7,0.3,0.3,Excellent,,5.26,0.4,0.4,Excellent,8.74,-14.7,14.7,Serious problem,565,-0.6,0.6,Good,15.1,-1.5,1.5,Satisfactory,44.4,-1.5,1.5,Satisfactory,84.4,-0.8,0.8,Good,28.7,-0.7,0.7,Good,34,0.8,0.8,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 184,PHCH
589,00590,R,2.11,-2,2,Satisfactory,1.61,0.9,0.9,Good,68,0.6,0.6,Good,5.2,-2,2,Satisfactory,15.3,-1.1,1.1,Satisfactory,72.5,-0.9,0.9,Good,24.6,0,0,Excellent,34,0.8,0.8,Good,,5.1,-0.1,0.1,Excellent,18.49,-0.5,0.5,Excellent,603,1.8,1.8,Satisfactory,15.4,0.0,0,Excellent,47.3,1.2,1.2,Satisfactory,92.7,1.1,1.1,Satisfactory,30.2,0.1,0.1,Excellent,32.6,-1.0,1,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 476,PHCH
591,00592,R,2.19,0,0,Excellent,1.43,0.3,0.3,Excellent,64,0.1,0.1,Excellent,5.3,-1,1,Good,16.4,-0.4,0.4,Excellent,74.9,-0.2,0.2,Excellent,24.2,-1,1,Good,32.3,0.2,0.2,Excellent,,5.28,0.4,0.4,Excellent,16.99,-2.7,2.7,Unsatisfactory,567,-0.5,0.5,Excellent,15.3,-0.5,0.5,Excellent,45.7,-0.3,0.3,Excellent,86.6,-0.3,0.3,Excellent,29,-0.5,0.5,Excellent,33.5,0.1,0.1,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 685,PHCH
592,00593,R,2.19,0,0,Excellent,1.48,0.5,0.5,Excellent,54,-1.1,1.1,Satisfactory,5.4,0,0,Excellent,16.4,-0.4,0.4,Excellent,75,-0.1,0.1,Excellent,24.9,0.7,0.7,Good,33.1,0.5,0.5,Excellent,,5.22,0.3,0.3,Excellent,19.56,1.0,1,Good,568,-0.4,0.4,Excellent,15.4,0.0,0,Excellent,45.2,-0.7,0.7,Good,86.6,-0.3,0.3,Excellent,29.6,-0.2,0.2,Excellent,34.1,0.9,0.9,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 498,PHCH
593,00594,R,2.19,0,0,Excellent,1.5,0.6,0.6,Good,67,0.5,0.5,Excellent,5.4,0,0,Excellent,16,-0.6,0.6,Good,73.1,-0.7,0.7,Good,24.7,0.2,0.2,Excellent,33.8,0.7,0.7,Good,,5.37,0.7,0.7,Good,19.14,0.4,0.4,Excellent,589,0.9,0.9,Good,15.6,1.0,1,Good,45.5,-0.5,0.5,Excellent,84.7,-0.7,0.7,Good,29.1,-0.5,0.5,Excellent,34.3,1.1,1.1,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1500,21 พฤษภาคม 2568,,,,HM 149,PHCH
597,00598,R,2.17,-0.5,0.5,Excellent,1.48,0.5,0.5,Excellent,55,-1,1,Good,5.4,0,0,Excellent,16.2,-0.5,0.5,Excellent,74.7,-0.2,0.2,Excellent,24.9,0.7,0.7,Good,33.3,0.6,0.6,Good,,5.22,0.3,0.3,Excellent,19.33,0.7,0.7,Good,576,0.1,0.1,Excellent,15.5,0.5,0.5,Excellent,45.4,-0.5,0.5,Excellent,87,-0.2,0.2,Excellent,29.7,-0.2,0.2,Excellent,34.1,0.9,0.9,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 1166,PHCH
601,00602,R,2.2,0.3,0.3,Excellent,1.4,0.2,0.2,Excellent,67,0.5,0.5,Excellent,5.4,0,0,Excellent,16.3,-0.4,0.4,Excellent,74.1,-0.4,0.4,Excellent,24.5,-0.3,0.3,Excellent,33.1,0.5,0.5,Excellent,,5.32,0.6,0.6,Good,18.98,0.2,0.2,Excellent,590,0.9,0.9,Good,15.6,1.0,1,Good,45.9,-0.1,0.1,Excellent,86.3,-0.4,0.4,Excellent,29.3,-0.4,0.4,Excellent,34,0.8,0.8,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 560,PHCH
603,00604,R,2.18,-0.2,0.2,Excellent,1.62,1,1,Good,60,-0.4,0.4,Excellent,5.2,-2,2,Satisfactory,16.5,-0.3,0.3,Excellent,75,-0.1,0.1,Excellent,23.9,-1.8,1.8,Satisfactory,31.5,-0.1,0.1,Excellent,,5.34,0.6,0.6,Good,19.56,1.0,1,Good,559,-1.0,1,Good,15.2,-1.0,1,Good,46.5,0.5,0.5,Excellent,87,-0.2,0.2,Excellent,28.5,-0.8,0.8,Good,32.7,-0.9,0.9,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 1044,NGPH
